#class tools::wcsv::ntuple
#title Neutron Wall Hits
#separator 44
#vector_separator 59
#column double Energy_MeV
#column double Angle_deg
#column double X_mm
#column double Y_mm
#column double Z_mm
#column int EventID
1.028,82.4444,57.9163,-63.1592,-18.2509,6532
14.1,85.3654,31.7883,-87.4748,-24.7006,6572
0.339615,38.817,38.2096,-65.4122,-11.0726,6578
0.202143,24.3335,-10.9842,76.4441,-3.19913,6578
14.1,76.6982,17.5872,-87.6276,-20.6349,6586
14.1,72.0537,55.5394,63.2001,21.306,6617
0.586272,25.7063,38.227,-63.7235,6.45785,6626
0.352089,65.406,-79.0743,-23.102,-18.5186,7584
0.717616,23.6136,-12.3244,76.0434,1.13077,7600
1.79296,28.1865,-9.40064,77.4477,7.27208,7603
14.1,83.1974,-15.2321,-81.1227,-20.4261,7616
0.130952,57.7386,76.127,-16.6643,-7.45762,7616
14.0958,18.7263,-59.4187,48.9573,-6.29389,7642
14.1,8.0573,-21.2281,-71.459,-1.30601,7645
0.941954,83.6394,38.537,73.9768,15.9373,7677
0.385609,86.5826,-56.5505,-54.0359,15.8226,7703
14.1,59.4649,73.2232,-25.7363,12.0896,7738
4.45476,39.1216,-36.5489,66.94,12.669,7739
0.454917,60.2314,1.93849,-84.2228,18.8031,7766
1.74238,83.2205,7.42748,-87.6024,-20.1493,7769
0.90441,48.7268,4.60156,-81.1428,14.8896,7793
0.682592,76.6276,77.4706,36.5758,-18.1275,7805
0.665894,23.2694,54.5565,-56.2505,7.84377,7817
0.378612,76.3532,-0.864815,-86.8841,-21.519,7842
14.1,36.5,-28.5661,71.6444,12.7781,7858
0.297469,68.5156,81.1007,8.46447,-19.2936,7880
0.102492,65.3212,71.8008,16.0436,-2.7968,7897
0.075771,20.2222,77.2921,-6.54701,7.02835,8593
1.01141,42.2009,19.0735,72.0062,-5.03132,8613
0.0263233,72.2289,72.3489,13.6939,5.21256,8623
0.539014,68.3937,60.0764,-48.7122,-7.8432,8634
14.1,16.0784,-71.5255,22.9112,-1.0145,8642
14.1,25.6876,-70.1839,-31.6312,3.17864,8691
14.098,52.5222,68.8644,-45.4144,-19.0069,8707
0.497312,36.9763,-78.4355,-4.48464,14.8179,8733
14.1,72.0853,66.8348,-47.4846,-17.6402,8748
1.77017,66.6635,4.99281,84.3442,20.9807,8768
0.320995,47.5973,-10.0027,-77.5419,-15.726,8815
14.1,56.8299,-28.4181,67.9912,-2.28237,8819
14.1,65.9235,15.9,76.5301,15.4249,8846
14.1,14.9462,-62.9323,38.6588,3.51204,10117
14.1,67.9725,-37.5608,75.1809,-21.7317,10152
14.1,69.9241,-9.07768,82.1718,15.4649,10158
7.76825,15.9528,-20.1162,-71.9829,-5.21388,10171
13.9318,29.1821,-61.226,44.0141,-4.84421,10178
14.0985,14.3977,-71.817,-17.1048,3.52011,10209
4.25015,60.8518,-32.8485,-70.6112,-6.94518,10209
0.155096,30.7396,72.0748,27.6532,7.55493,10217
2.35227,57.7338,50.6897,57.3276,-12.4312,10230
1.48004,67.425,80.8795,31.7915,19.9486,10231
14.1,14.4763,-23.4652,-71.3255,0.441645,10265
0.0873525,77.3975,38.8011,83.1647,21.602,10270
4.5658,54.8879,19.5573,75.3271,13.771,10274
14.0962,63.7966,36.3904,67.958,2.58735,10304
13.6275,51.7462,77.4805,-3.66922,-8.74483,10305
14.1,74.6804,-71.1717,23.7464,-3.15619,10321
14.1,65.8882,-49.2852,60.3237,-9.18329,10324
7.71198,55.2909,13.2107,-77.1717,7.6632,10332
0.115438,51.9826,61.5322,51.8494,17.5965,10335
